,category,rating,label,text_
36175,Toys_and_Games_5,5.0,CG,i 'm new mom year old i 've alway want babi girl i happi product happi price thi great toy i highli recommend it.i bought gift daughter christma love i write review sinc alreadi play quit bit i ca n't tell mani time i abl play without put littl piec back box i think 's great addit princess collect it 's nice size daughter love i 'll return amazon see way keep keep
36176,Toys_and_Games_5,5.0,OR,i got bouncer free ship good deal thi bouncer nice decent size put indoor we use electr pump took le min pump it live room month without need repump even mani kid home play it big enough two small kid year old play we also tri fill ball let kid anoth fun my son low muscl tone first scare play insid then i use candi reward ask jump insid pick fun pick candi insid bouncer so far kid le year old come home enjoy bouncer we think good buy
36177,Toys_and_Games_5,3.0,OR,manhattan toy make sever similar product i also opportun review nbsp data-hook= '' product-link-link '' class= '' a-link-norm '' href= '' /baby-genius-colors-and-shapes-soft-activity-book-with-sound-for-infants-by-manhattan-toy/dp/b00wpw03iu/ref=cm_cr_arp_d_rvw_txt ie=utf8 '' babi geniu color shape soft activ book sound infant manhattan toy /a nbsp a product pretti much issu i want like howev sound box n't come make difficult wash there small seam taken resewn i would n't want time i need clean the sound qualiti pretti good toy imo music/sing n't easi understand my one year old n't play minut howev everi child differ child may get use we fabric book n't sound box reli sensori object like mirror textur keep engag longer book
36178,Toys_and_Games_5,4.0,CG,alway want someth el piec i n't want throw away.i bought son christma absolut love the thing i think littl expens fact made hard plastic i think 's pretti tough break plastic hard crack i 'd rather get differ set piec i think metal stronger plastic want crack put piec plastic bag break easili pro the plastic durabl n't fall apart easili the piec easi crack piec made solid plastic con the plastic piec n't
36179,Toys_and_Games_5,5.0,CG,neca realli knock park i admit daughter pretti bum i got still excit play it still fun play good valu it bit smaller i expect kid love they love play pretti big i like piec small piec n't fall i love made sturdi plastic held togeth coupl screw i also like piec much larger i expect held togeth coupl screw my daughter also love
36180,Toys_and_Games_5,5.0,OR,these strong magnet attach easi fridg my year old got birthday fun talk anim tri name though made mistak i think realli enjoy mani year come i notic sticker one alreadi start separ edg though i need glue play also 'll want make sure give kid put everyth mouth older son accident gave letter younger son i cook one day second edg mouth left edg crummi look i also like melissa doug 's contain wish plastic slide piec like alphabet number easi stack stay contain stack fall
36181,Toys_and_Games_5,5.0,OR,i visit friend one kid my youngest time fascin i n't know i mean i n't think 's weird anyth fact far but someth kept kid 's attent long time he use drill put bolt board unscrew back forth it darndest thing so look overli simpl adult eye i ca n't help wonder big deal but i 'm four year old said four year old enamor of cours get one the biggest challeng keep part togeth screw get lost 's still fascin kid it 's great toy
36182,Toys_and_Games_5,1.0,CG,out batteri add batteri i say got one free gift child batteri great.i bought littl one she love my daughter still young still play toy i would recommend product anyon want learn.great product price these great teach math we happi i bought son christma he love great he year old love he like big made wood it good job hold wind i think great addit home
36183,Toys_and_Games_5,5.0,CG,marbl what i say it 's good toy the kid love them.i bought son christma absolut love it 's made durabl materi last long time my son still young still play hobbi i 'm happi he alreadi start use friend i think get use it 's easi use littl dot hold well i think 's great toy great price it 's long time come time i 'll buy i would definit recommend anyone.veri cute thi great starter set
36184,Toys_and_Games_5,5.0,OR,halo major franchis known world popul diver group race mega blok halo right provid excel select race vehicl well thought kit the line except one better item releas year the mega blok halo aircraft alway make impress item fun challeng build price le nine cent piec 716-piec kit well worth buy the includ figur enhanc set valu collector first newli design super articul master chief custom armor the newli design cortina odd face figur alway popular collector lastli giant did figur the didact introduc halo import part stori current kit didact figur the complet kit sit clear base give impress flight thi kit someth everi collector halo builder want
36185,Toys_and_Games_5,5.0,OR,thi fun innov toy get kid outsid explor natur my year old much fun peek around tree see could find wood he even fun pretend look big foot the handl easi hold periscop light weight make easi bring natur walk hike my year old even blast play the periscop use insid well peek behind couch `` spi '' sibl parent that make great toy sunni and raini day the light make fun explor night would great toy bring camp trip thi periscop also durabl must use littl one i receiv periscop educ insight charg exchang complet honest review
36186,Toys_and_Games_5,5.0,CG,webkinz ador littl thing the piec sturdi color beauti i 'm plea qualiti toy my son enjoy play it 's good size littl hands.thi gift niec she love i write review sinc suppos gift i sure i like bit smaller i thought would 's realli nice actual small toy i think good size toddler carri around it cute littl toy niec love it.i bought year old daughter christma she love
36187,Toys_and_Games_5,1.0,CG,anytim toy come china i thought would nice gift babi girl she love nois make the box sturdi 's easi put togeth the toy sturdi the thing i would said toddler tendenc break thing ca n't beat toy thi toy fun age i like toy sturdi piec easi assembl i love come small plastic holder hold togeth i love toy tini guid help figur direct make piec fit contain it 's also good qualiti toy littl one
36188,Toys_and_Games_5,5.0,OR,thi realli menac figur befit guard dog underworld hade it 's sturdi figur may suitabl smaller child due rough edg fairli sharp detail figur what i got use roleplay game the figur game d d great exampl usual 25/28mm 1/72 scale in scale figur huge size bu for reason 's i 've alway pictur cerberu work if 're look someth size larg dog wo n't otherwis sure player break nervou sweat 's brought game tabl the sculpt dynam properli fierc look stand well the paint scheme simpl well-don overal good figur interest greek mytholog
36189,Toys_and_Games_5,2.0,OR,my yr old son receiv gift wish i would n't toss box could return it collaps easili play gear stay on- soon turn either end all pop nail pretti much fall right hole if look toy littl boy girl tinker around i highli suggest leapfrog fix learn speedi the driver wrench screw driver toddler friendli grasp 'work cutesi annoy song cue someth speedi break need fix cours doubl race car speedi get play daili son say lot toy if toddler interest tinker rather necessarili play like littl guy check speedi not workbench
36190,Toys_and_Games_5,5.0,CG,my son love playmat materi good quality.mi son love one he love concept gun he big fan cartoon one great addit collection.i bought gift daughter christma love i buy play grow older.thi fun game year old niec friend she play time get bore first thi game super simpl easi it difficult play much complic love play it good game her.grandson love
36191,Toys_and_Games_5,3.0,CG,edit i left sit sun week still yellow they small i sure would hold sun the thing i say i plea qualiti product i love made highest qualiti materi surviv carpet floor i would recommend anyon love play.great gift granddaught we game kid 've never abl get play they littl challeng game 've fun we 're bit disappoint 're fun game love
36192,Toys_and_Games_5,5.0,OR,wow i bought year old granddaught pick promot magazin she love shop expect grandma buy ... so i bought 's expens gave gift she thrill but thrill mom leav live room littl one play constantli i ca n't believ month later still love play much new everyon get daili cone visitor must order want and still play plu pay cash she tell u much owe scoop plu top she figur cost know 's given correct amount thi gift turn way better purchas i ever expect
36193,Toys_and_Games_5,5.0,OR,i love blue version petit beargguy i love mini one like came white beargguy kit i saw sold separ differ color i get they mold one come jigsaw puzzl shape base connect other form combin base varieti configur each one also come attach piec bigger beargguy model altern hold hand paw want sinc 're mold also swap piec make custom multicolor well whether use add-on model want display alon realli cute simpl build you need know japanes understand instruct mini model would also make great starter kit newbi get interest gunpla
36194,Toys_and_Games_5,5.0,CG,fantast gift my year old granddaught love my husband i got birthday present absolut love it 's great toy 've month it 's sturdi toy easi put togeth i highli recommend it.i order set year old christma she love the reason i gave star 's small i 'd happi buy anoth set i 'm littl concern price i like come pack batteri kid use they 're go use batteri 's older i think 'll use
36195,Toys_and_Games_5,5.0,CG,the chibi figur origin star war jedi trilog includ set awesom the origin star war jedi trilog also includ tie fighter set includ han solo solo set the one i order bit smaller one i receiv i hope get size tie fighter i wrong the tie fighter big enough fit backpack want carri around han solo fit backpack the han solo figur great tie fighter well-mad they also well-mad i like han solo figur lot accessori like lightsab lightsab mount lightsab holster lightsab holster
36196,Toys_and_Games_5,4.0,OR,we similar experi someon el express maisto desert rebel ford mustang gt radio control vehicl 1:10 scale maisto desert rebel volkswagen beetl radio control vehicl 1:10 scale both vehicl came mhz frequenc make hard use togeth problem sinc i two son want play togeth it came bit frustrat want play car time year old overcom issu stay apart enough distanc n't problem the mustang super cool kid dad thought one coolest weve alway sort hit miss result r/c vehicl one slightli better averag u batteri usag high would expect run time charg decent batteri requir control aaa vehicl aa
36197,Toys_and_Games_5,5.0,OR,thi christma gift year old love we set christma day left day when came back one car would n't oper left we switch batteri tri minor problem solv car would n't work correctli contact compani receiv prompt respons back did step recommend u tech support gave result they respond promptli advis would need send calibr tool holiday would n't 1st year no problem rec 'd calibr tool earlier i expect perform step suppli everyth work great could n't happier support rec 'd ... love racetrack would definit recommend
36198,Toys_and_Games_5,4.0,CG,i receiv map awesom addit collect i start get game i play excit get expans pack i excit abl add collect see creation becom real accur i satisfi purchas i glad i it well made child love great product realist great price awesom price just wish came extra piec i would bought much cheaper price.thi great game i like reli rule origin game if 're fan origin probabl
36199,Toys_and_Games_5,1.0,CG,toy introduc similar learn educ tool the two common question student `` what hors '' `` what hors 's head '' the respons easi follow question clear enough allow student learn ea the toy also offer number differ music instrument sound there book instrument set pictur follow along answer the piano easi learn easi practic the song fun excit student bore the song short fall `` sweet spot '' music instrument the question easi follow question clear enough allow student learn ea the toy also offer number
36200,Toys_and_Games_5,4.0,OR,purchas grandson he love great varieti piec build vehicl come tabl provid opportun imagin the one problem encount engin train provid tall go bridg set thi prove frustrat grandson realli problem thing natur he like control environ want thing work design work i also paid extra amazon gift wrap paper torn box ding upon deliveri i re-wrap gift make present it could packag better amazon bubbl wrap around gift wrap keep packag secur other seem great purchas provid grandson hour fun entertain
36201,Toys_and_Games_5,5.0,OR,oh gosh set ador it much better qualiti i expect well made the fabric nice thick everyth quilt pad double/tripl layer fabric i expect someth thin sort cheap like dress cloth noth like it realli nice the chef hat nice thick comfi pink band around head white part soft almost silki feel type fabric it lay nice stiff fit oddli stand awkwardli the littl mit pot holder quilt ador the apron put togeth nice nice thick materi perfect hem the utensil set thick hard plastic rough edg worri scratch surfac i thought 'd like dollar store qualiti acryl utensil 're they 're cute nice qualiti thi set total exceed expect ador
36202,Toys_and_Games_5,3.0,CG,i prefer unpaint wooden product i bought year old son christma happi the color bright paint soft i think durabl i would buy thi great toy money i love toy they durabl well made i love made recycl plastic i plea purchas i buy futur gener i highli recommend grandchild awesom my son love my son big i thought would it good job hold wind i think great addit home
36203,Toys_and_Games_5,5.0,CG,absolut love game asid basic rule ca n't realli play full-on game the game simpl say `` go '' `` go '' sentenc if 're look someth fun kid must highli recommend i order add collect awesom figur son 's birthday parti the figur well made well made he love the face look realli nice enjoy play he love put togeth the face soft cuddli i like made soft materi it cute i would recommend thi great littl train set
36204,Toys_and_Games_5,5.0,OR,my daughter ob paw patrol she plush pup carri everywher go serious these pup pretti small n't expect huge stuf anim i littl surpris size price 's licens charact yeah the size perfect year old though it fit perfectli hand arm like i said daughter take pup everywher sleep night she pup almost year still hold great she 's pretti dirti littl clean look good new i alway spot clean littl water i impress qualiti materi i shock gotten hole thi make price littl worth your child love plush pup if review help plea click ye help
36205,Toys_and_Games_5,5.0,OR,wow million piec set onc got everyth punch sort could begin build the instruct easi follow pictur realli help sort piec challeng part fun we built one ogr base instruct found piec easi work the piec cleanli cut fit togeth well they soft sturdi hold mani robot build we went free build found realli fun also the possibl realli endless set i see even teenag enjoy build creat differ design onc ogr creatur built display disassembl play anoth day fulli assembl largest ogr foot tall they store well box opt separ piec baggi cleaner storag a nice set
36206,Toys_and_Games_5,5.0,CG,we bird dive bomb fun game there problem there lot fli the basic game pretti simpl 's part the game fun i n't know mani peopl play one time anoth number peopl play impress i quit surpris see peopl play game store i think good game i would definit recommend friend family.grandson love a must lego enthusiast i bought kid christma gift love it durabl fun play i abl find piec made metal
36207,Toys_and_Games_5,5.0,CG,my son got christma well receiv he love detail color he happi game great way teach think learn i would recommend thi gift niec she love i get free item great gift we love set it 's great size littl one the basket sturdi my son love littl item put it sturdi set it easi put togeth big lot set the piec made solid plastic i would recommend thi great littl train set
36208,Toys_and_Games_5,3.0,OR,i guess biggest critic i toy realli fault read descript thoroughli i assum toy would perfect daughter 's bathtim play pool that 's case everyth sink right bottom place water with said admittedli error manufactur 's parti yacht fun littl playset the parti yacht like two set one the kid play set like 's big boat yacht also `` unfold '' creat cool littl resort slide grill hammock jet-ski complet har water ski assembl breez snap coupl piec onto yacht fold keep open 's readi go while i still think would 've smart move make water toy daughter enjoy set
36209,Toys_and_Games_5,3.0,OR,i got vine someth i would purchas my wife said saw target thi worth price opinion it look cool the differ hat make elmo say differ thing add new flavor toy realli would n't keep kid attent they excit get mail my year old done le hour our month old occasion drag around realli n't play it shed right time got i keep find littl red thread toy live room floor it switch took realiz fault overal ok i like elmo honestli go sit collect dust
36210,Toys_and_Games_5,3.0,CG,noth special special edit set full color set except two extra piec the set includ clear plastic plastic canopi piec frame five piec frame piec frame two piec two piec frame three piec the set also includ challeng type puzzl set 3/4 '' plywood puzzl four piec the set come piec frame piec frame piec frame piec frame one piec piec frame two piec piec frame three piec the set come singl piec frame allow easier assembl it possibl assembl puzzl second le except puzzl part puzzl
36211,Toys_and_Games_5,2.0,CG,thi game go fun entertain year my son love great qualiti great price i huge fan tootlemania far favorit the game fast pace easi play my complaint game kinda hard beat if look someth simpl game it 's easi learn fun everyon i would highli recommend game perfect son 's classroom he love play play time it 's great play enjoy learn thi cute littl plush it good size littl piec fit togeth realli well
36212,Toys_and_Games_5,4.0,OR,i took toy play new babi week visit whoa eye lit saw i think combin bright color contrast pattern initi drew attent but i abl move around make talk total captiv i think could great first gift new parent 're tri figur interact babi be puppet play role charact natur fun flash card two note look simliar skip hop charact washcloth my daughter age n't make distinct guy end bathtub one afternoon still great fun use intend he dri fine also fabric seem attract pet hair lint especi carpet but also seem wipe without much troubl
36213,Toys_and_Games_5,5.0,OR,i purchas quiet learn activ 2.5-year-old disappoint i read anoth review say 's month year old i agre ... it 's simpli durabl enough littler one sticker vinyl background thicker cardstock howev issu 2.5-year-old rip background troubl sticker it prove great learn activ everi time pull sticker tell ask n't know it help associ anim belong habitat addit learn habitat our sticker stuck great though kind care take move new spot get bent finger nail fairli easili overal realli happi toddler love matter
36214,Toys_and_Games_5,5.0,CG,oh word fun educ toy i admit daughter disappoint i get replac the ring sturdi bit bent broke two place the glue strong would hold beat toddler i would recommend toy anyon i also say want use ring teach good toy purpose.i bought son christma he love great he year old love he like big made wood it come batteri i tell bad break slight splinter but i think
36215,Toys_and_Games_5,5.0,CG,there sever thing note the piec thick sturdi piec sturdi enough n't get stuck the box sturdi 's easi put togeth the piec thick i n't find strong they difficult put togeth i think 're hardest the box sturdi 's easi put togeth the piec sturdi piec sturdi i think 's great purchas it 's definit worth money i ca n't say enough i recommend toy anyon kid age like play my year old love enjoy take pictur
36216,Toys_and_Games_5,1.0,OR,thi thing pretti easi assembl pretti easi charg got take tend bank pretti hard random direct even wind lot compens well lot compens ... caught fire after 5-10 minut fli came land tilt inch ground caught grass flip not hard land physic damag on pick back propel spin full speed throttl smoke come batteri compart i quickli remov batteri could see circuit board caught fire so one retir one use i 'm risk hurt someon damag properti on hand 're look someth catch fire mid air mayb movi someth could perfect product
36217,Toys_and_Games_5,5.0,OR,we got garag sale year half ago two boy almost almost yep 's pink n't care they love play kitchen the woman bought three kid kid use year half hardli tell kitchen look good new i said compani great i bought kitchen miss sink i went websit see order replac sink i afraid sink would cost much entir kitchen cost sent replac sink free i fill form said sink lost within day brand new sink sit front porch thi tell compani stand behind product i would definit buy kidkraft product
36218,Toys_and_Games_5,5.0,CG,if afraid happen train 's best keep one i get replac train trolley train 's still go strong it 's great toy littl kid still fun play the reason i gave star littl rough i wish i would gotten littl better son he love i gave star i think littl rough.thi great game great price it easi learn lot great card play i like requir special skill special abil i also like requir lot money i would recommend anyon
36219,Toys_and_Games_5,5.0,OR,i rememb inch indiana jone doll back week seem anyway it impos find i wait year becaus i would n't pay ridicul price time went now new movi come thank god come indi figur doll a nerdi sound i chose one talk indi simpli look like indiana it n't old doll i rememb kid 'll the detail nice accessori unfortun `` whip crack action '' mean move lever back arm move whip doe anyon hasbro slightest clue useless featur it 's minor nuisanc overal 's worth own though compani make much better detail version indiana jone '' form
36220,Toys_and_Games_5,5.0,CG,we purchas game hear fact lot fun kid adult i lot fun lot fun play it littl pricey fun kid i happi see becom big hit four year old i would recommend anyon board games.i like game fun play i would recommend game anyone.i love littl one we play month still great we love color size game easi learn play my son lot fun play i complaint product
36221,Toys_and_Games_5,5.0,OR,netrunn great great game lot strateg depth endless replay plenti expans content help keep deck fresh howev 's import note netrunn card game live card game specif boardgam content box basic deck token incred complex play pattern -- much magic if 're consid game fun game night friend 's go great choic it take hour learn basic rule play-through understand mechan hundr hour fulli grasp potenti deckbuild within univers howev one hardcor friend love strategi game deckbuild put time learn netrunn togeth probabl worth just understand netrunn lot like magic like pandem highly-review board game determin whether 's cup tea proceed
36222,Toys_and_Games_5,5.0,CG,i purchas son 's 3rd birthday he love he love throw around seem great size he take around hous 's great keep car thi great toy love play he also use carpet floor i wish i would known went sale great product durabl my son love toy the kid excit bit small we take apart so buy amazon we bought christma gift son i go order anoth veri cute thi great starter kit littl one i complaint
36223,Toys_and_Games_5,5.0,CG,bought game son he love we play lot get mani laugh the basic game pretti simpl 's part the game fun it 's fun game kid play togeth watch play the kid love play game board thi `` best '' game 's good enough son enjoy play the game board pretti easi assembl there 's littl assembl kit includ the game board pretti simpl it 's fun game kid enjoy it 's fun game adult kid play togeth the board pretti sturdi
36224,Toys_and_Games_5,5.0,OR,my 4-year-old nearli 2-year-old love toy my 4-year-old love make differ bunni hous accord pictur book it 's realli boost confid figur thing plu i feel like 's lay ground work simpl math pattern she also enjoy come structur the nearli 2-year-old love fiddl brick build littl structur bunni sit the set great balanc build block plu `` extra '' fenc piec carrot bowl flower we unfortun lost brown bunni coupl week ago never found after look around ebay i final use lego websit ask replac part their custom servic excel -- i hold le minut proactiv help i love duplo kid lego i think 's safe say kid grow
36225,Toys_and_Games_5,5.0,OR,if love strategi game i ca n't recommend game enough it 's u.s. versu russia cold war feel tension side tri control countri around world you get live major event time period actual play game i 'm sure word `` fun '' would best describ game certainli laugh way victori wacki group friend but idea `` fun '' deep strategi constant awar new event chang world 's politics- therefor allianc chanc win tough decis make love game i would say learn curv moder lot thing keep track get play thing smooth sail prior game domin speci favorit board game well move babi 's new game town amaz game get
36226,Toys_and_Games_5,2.0,CG,to set expect straight 's impress addit collect interact toy the two 've purchas solid sturdi box cover nice sturdi wooden box clear cover the box sturdi well made we 've purchas sever other 's great addit collect it 's made high qualiti materi box sturdi it 's easi open close 's durabl i love `` stiff '' lid keep slide open the box `` cradl '' lid front 's well made i ca n't wait see goe babi we 'll see hold good day
36227,Toys_and_Games_5,4.0,OR,i bought game use child adhd behavior problem i got sale i realli n't expect much whi el would half-pric right but kid absolut love everi child use game ask soon came offic my child love i use kid roughli age they love take pizza get pizza box they also love silli top like soccer ball stinki sock my 3-year-old like play game also like pretend bake pizza oven game box it lend well adapt creativ instruct it 's durabl surviv lot kid kid competit realli like winner i like aspect it help work teamwork skill great game especi price
36228,Toys_and_Games_5,5.0,CG,thi hors barn year still great shape she one favorit hors the hors look great attract the color nice hors look great barn the size perfect barn small we hors color hors well made the hors soft cuddli pretti big the hors good size sit play the barn small small the hors big hard sit the hors barn year still great shape they soft cuddli well made the hors soft cuddli well made the hors soft
36229,Toys_and_Games_5,5.0,CG,whi hard say best part well i n't realli know i 've read review abl get go it 's even perfect toy my daughter still young still get frustrat i think 's great toy i think 's great kid i would buy it 's good toy young kid i bought son christma he love great he year old love he like big made wood it come batteri i tell bad break slight splinter but i 'm happi purchas
36230,Toys_and_Games_5,4.0,OR,a former sport good purchas agent kmart 15-16 year ago first mass product metal scooter import china i say i 've seen scooter lifetim some sampl scooter last today scooter kid still enjoy day thi scooter great concept power 's manual yet simpl oper the one big issu i item otherwis claim hold rider kg =200lb surprisingli weight limit jr. model aim 4-8 year old follow plastic enclosur bottom scooter part hold wire close ground seem extrem fragil i ventur say kid ride sidewalk decid go jump street plastic piec could easili get smash sidewalk corner render entir scooter useless
36231,Toys_and_Games_5,5.0,OR,the best part scene cannon swivel turret tauntaun let 's face it-tauntaun grow tree lego world exclus set the fact also come two snowtroop han solo two rebel mean minifig said tauntan 40+ portion scene a pretti good valu on 's scene clearli show solid hoth scene-but mean huge a part larger hoth scene becom essenti i ad limit edit echo base hoth wampa cave hoth rebel base one addit echo base two motor at-at 's dark gray white misc piec and white dog toy stuf quit display all may set feel free copi look amaz take space if lego scene origin trilog must
36232,Toys_and_Games_5,5.0,CG,love love love park lot the problem 's kind hard find i bought son christma absolut love the thing i like carpet it thin n't stay long the thing i make sure good size room carpet my son love thi ador cute littl parti game my son love play it varieti way interact kid my son found good mix humor fun laugh we play time good game it 's cute simpl fun i recommend anyon love play game kid great product
36233,Toys_and_Games_5,3.0,CG,purchas set son he love we also clue he love music he also love game the game fun play it 's littl difficult learn learn play get bore minut overal i 'd recommend set anyon look fun easi game i highli recommend young kid love play music thi toy amaz it 's perfect size littl girl love she love the color bright vibrant 's easi use it 's fun littl toy littl girl interest play i would recommend year old ca n't seem get enough
36234,Toys_and_Games_5,3.0,OR,got year old son actual love farm anim hors includ it 's cute love play he larg breyer hors fit perfectli stall love play `` babi '' hors fenc yard howev prong hold stall door place break veri easili count within first month one broke play grant year old boy exactli `` gentl '' toy broke assembl it easi put barn togeth minim forc appli i contact breyer replac door inform part depart my son probabl n't even notic door miss i n't press issu 's till annoy but cute barn gender neutral i would buy consid price
36235,Toys_and_Games_5,5.0,OR,melissa doug deliv qualiti draw kit provid broad rang age art activ although kit littl pricey side pack lot sheet construct paper sheet spiral-top sketch pad sheet draw pad non-rol marker triangular color pencil jumbo chalk stick jumbo non-rol crayon carri case jumbo non-rol fluoresc crayon carri case becaus pencil marker crayon chalk round non-rol make easier prevent scatter loss tabl chair couch etc the crayon usual brittl self-destruct type high qualiti long last the pencil thicker easier young hand hold the carri case crayon make easi bring along trip a usual melissa doug product design last okay buy paper keep parent child happi
36236,Toys_and_Games_5,5.0,CG,thi set gift granddaught she love it 's great addit collect she love take game park play it 's good size littl hands.thi gift daughter she love i get free item great gift.w love set it 's great size look great my son love play easi assembl i love come two small piec come lid thi allow keep lid close play without open he love push contain hold wall it also come bag use storag there two small piec
36237,Toys_and_Games_5,4.0,OR,thi playset ador definit playabl if littlest pet shop fan famili love my younger daughter earli teen collect play littlest pet shop around year they realli like set interest collect style set room i like style set stack 're playabl n't take much room my daughter love play lp app kindl get anim add huge plu their previou lp toy coordin nice set what i like store away label plastic bin lid i use clear medium size rubbermaid bin noth get lost the one detractor set eye 's littl overpr unfortun lp toy tend overpr first releas i usual wait go sale
36238,Toys_and_Games_5,4.0,CG,i love thing it look real materi good my son love two toy like play it sturdi keep busi long time.i bought gift daughter christma love i buy play grow older.thi fun game year old niec friend she play time get bore they sit 's wast time i would recommend younger child older child i would.i bought year old daughter christma she lot fun she happi purchase.thi fun
36239,Toys_and_Games_5,2.0,CG,while great easi use fun toy son love play the thing i wish bit plastic would better stay box i would like made littl durable.i bought gift grandson he love he alreadi play lot seem like get use the toy light weight littl piec realli nice the color bright piec easi work the neg piec bit difficult put togeth piec easi bend i would recommend get new one younger child.thi cool puzzl my daughter love i gave
36240,Toys_and_Games_5,3.0,OR,we bought think good price realli amount could buy materi mani bracelet thi one let make see we bought 9.5 year old she could n't realli understand direct i read i got knack tri teach could n't in end i make give bracelet origin gift recipi thu think would cheaper buy materi make bracelet gift i say n't know girl well ahead time n't sure craft level at friendship bracelet rage school girl make playground break but everi kid adept interest addit small bit buy kit compani contain mani materi skip kit
36241,Toys_and_Games_5,5.0,OR,bought earli walker i thought would good hold learn walk made n't work well it:0 howev pro 's it sturdi well made easi put togeth roll well super cute also perfect babi walk it rubber wheel scratch floor adjust height handl bar also arriv one piec scratch i call sent replac piec quickli con 's the bed made fit buggi sit well a soon take babi doll bed fold i fold blanket place bottom help bunch not big deal thought i 'd mention otherwis i love recommend highli
36242,Toys_and_Games_5,2.0,CG,i realli like basket piec sturdi my husband also love clue.i bought son christma absolut love the thing i like size hat my son love play he 's also youngest one hous littl challeng hold piec togeth i think nice toy littl one grown-up the littl one probabl love i would buy mayb years.mi son love car it well made look great wall it littl pricey i would n't hesit buy my son love veri cute well
36243,Toys_and_Games_5,4.0,CG,my niec nephew lego my niec like play the thing i n't like lego cardboard cut out go side the piec messi thi great toy money i lego plastic durabl i say i probabl buy i like piec sturdi piec easi assembl i would definit recommend toy i highli recommend product i use lego least it fun toy i would definit recommend lego enthusiast.bought year old christma love he good amount lego favorit
36244,Toys_and_Games_5,3.0,OR,we like electron version alright the conveni card electron bank make game play faster smoother game differ life tile replac action card action card differ they may say someth like `` have danc contest anoth player '' spin wheel highest number take prize with younger child great i imagin enjoy focu famili bond version awesom howev adult play 's bit young also valu crazi i believ 's card say throw uncl max birthday parti pay 50k must parti obvious older version exagger price one even the real complaint i mine came cheap thin cardboard box flap shoe box style box like board game our alreadi rip keep game basket
36245,Toys_and_Games_5,5.0,OR,on one hand one `` design '' teddi bear complet swarovski eye nose silver heart silver banner hand 's softest bear 'd ever lay hand recipi allow i curiou hour-long video histori care bear well cartoon rediscov restor first time sever decad but 3-year-old grand-daught thing mind watch histor history-mak movi thi care bear prove right companion get bed end pester u present in short aristocrat convivi barney might appropri bear-depriv discern appreci adult child it would probabl even make bear-lov stephen colbert now i 'm wish i 'd secretli bought classi classic bear purchas le expens purpl care bear grand-daught none wiser would none le content
36246,Toys_and_Games_5,3.0,CG,pro -nice john deer appear -no batteri need -easi set -great detail detail -con -batteri provid -batteri provid con -batteri suppli -batteri right height -batteri right height con -batteri right height -batteri right height other con -batteri right height -batteri right height con -batteri right height con -batteri right height purchas son love great gift
36247,Toys_and_Games_5,3.0,CG,thi one thing want tri someth new make seem like 've master the plastic part sturdi cover sturdi the blade sturdi piec easili bent form shape i like blade held togeth metal band around blade i also like blade flexibl 're hold blade place bend 're tri bend blade i love 're made durabl materi blade realli sturdi overal i 'm happi purchas i highli recommend anyon interest sound child 's head bodi thi product great child enjoy play toy my granddaught love doll
36248,Toys_and_Games_5,5.0,OR,what i like amount water hold a mom i use fill kid water gun risk wood floor drench water spill fill thi hold lot water i bought one son 's friend whenev came 'd beg wear drench floor spill water small canist come nerf water gun my word caution sinc water heavi either n't let real small kid wear fill partial my kid first use promis feel heavi you fill think good weight child my kid also add ice cube make frozen blast i also like get 's outsid hour cool blast
36249,Toys_and_Games_5,3.0,OR,i father child swear leappad learn system with said `` littl touch '' great devic caveat i bought toy son definit abl sit `` play '' 2.5 i would like seen better solut `` go '' button turn page `` age set '' book instead parent-switch function .. my child happili chang age set often press anyth el it good idea stylu work fairli well .. although month old smack page n't actuat touchpad .. it requir `` poke '' the book quit sturdi clip pad made kind plastic materi sturdi thi great toy i 'm glad i bought 's page `` my first leappad '' `` leappad '' `` quantum leappad '' `` iquest ''
36250,Toys_and_Games_5,4.0,CG,i 've never guundam game one nice addit family.great product great price i huge fan tootlemania far favorit highli recommend.i bought daughter christma she love 's great keep stuf anim bath it 's made high qualiti i highli recommend girl like play toys.i got son 's birthday absolut love he never problem definit enjoy we 've put togeth year still enjoy 're use `` gift '' brother he abl play almost hour issu it 's still pretti cute
36251,Toys_and_Games_5,4.0,OR,i surpris big wing realli person it sometim hard pictur know person wear lower back etc well hit butt tower head for price get love pair wing realli good size these seem construct well nylon use n't tear run yet i like n't globe glitter look either they realli look nice cheap person one thing i need note lot peopl thought upsid wing look pictur 'll notic straight line face curv detail face ... wing way around also longer wing bottom other would flip so readi peopl ask tell wing wrong n't
36252,Toys_and_Games_5,5.0,CG,what i say it 's fun game it 's fun game varieti age it 's best game fun it 's lot fun play it 's good game lot differ people.it gift son he 's huge nerf fan 's play quit he love take put back car play it 's durabl i 've never seen nerf gun littl heavi mayb littl heavi kid thi one lot lighter still fun it 's good gun nerf fan it 's also good qualiti i wish littl gun package.mi son love toy excit
36253,Toys_and_Games_5,4.0,CG,when i purchas toy i hope would lot interact it lot music lot flash light game pretti much go-to game older kid i think 's go fun game adult child i think fun kid enjoy play doll and/or adult want keep thing fun littl i like game easi learn easi play i think kid enjoy overal fun toy 3-year-old son enjoy it fairli simpl play enjoy year i would recommend toy anyon enjoy 3d graphic music updat my son receiv four figur figur figur four figur
